,Date,Day,Month,Year,Hour,Name,Emojis,Temp_mean,Rain
1542,2021-04-02,2,4,2021,20,Bego,🏻,20.1,True
1543,2021-04-02,2,4,2021,20,Bego,🏻,16.1,True
1544,2021-04-02,2,4,2021,20,Bego,🏻,16.9,False
1545,2021-04-02,2,4,2021,20,Bego,🧘,16.3,True
1546,2021-04-02,2,4,2021,20,Bego,🧘,15.8,True
1547,2021-04-02,2,4,2021,20,Bego,🧘,17.2,True
1548,2021-04-02,2,4,2021,20,Bego,🧘,20.1,True
1549,2021-04-02,2,4,2021,20,Bego,🧘,16.1,True
1550,2021-04-02,2,4,2021,20,Bego,🧘,16.9,False
1551,2021-04-02,2,4,2021,20,Bego,🏻,16.3,True
1552,2021-04-02,2,4,2021,20,Bego,🏻,15.8,True
1553,2021-04-02,2,4,2021,20,Bego,🏻,17.2,True
1554,2021-04-02,2,4,2021,20,Bego,🏻,20.1,True
1555,2021-04-02,2,4,2021,20,Bego,🏻,16.1,True
1556,2021-04-02,2,4,2021,20,Bego,🏻,16.9,False
1557,2021-05-02,2,5,2021,9,Bego,😭,16.6,True
1558,2021-05-02,2,5,2021,9,Bego,😭,16.5,False
1559,2021-05-02,2,5,2021,9,Bego,😭,17.3,False
1560,2021-05-02,2,5,2021,9,Bego,😭,17.1,False
1561,2021-05-02,2,5,2021,9,Bego,😭,15.8,True
1562,2021-05-02,2,5,2021,9,Bego,😭,17.8,True
1563,2021-05-02,2,5,2021,9,Bego,😭,16.4,False
1564,2021-05-02,2,5,2021,9,Bego,😭,17.2,False
1565,2021-05-02,2,5,2021,9,Bego,😭,18.3,True
1566,2021-05-02,2,5,2021,9,Bego,😭,19.7,False
1567,2021-05-02,2,5,2021,9,Bego,😭,20.5,False
1568,2021-05-02,2,5,2021,9,Bego,😭,20.4,True
1569,2021-05-02,2,5,2021,9,Bego,😭,20.4,False
1570,2021-05-02,2,5,2021,9,Bego,😭,19.9,False
1571,2021-05-02,2,5,2021,9,Bego,😭,20.4,False
1572,2021-05-02,2,5,2021,9,Bego,😭,20.9,False
1573,2021-05-02,2,5,2021,9,Bego,😭,21.1,False
1574,2021-05-02,2,5,2021,9,Bego,😭,20.8,False
1575,2021-05-02,2,5,2021,9,Bego,😭,20.6,True
1576,2021-05-02,2,5,2021,9,Bego,😭,20.6,False
1577,2021-05-02,2,5,2021,9,Bego,😭,21.9,False
1578,2021-05-02,2,5,2021,9,Bego,😭,22.5,False
1579,2021-05-02,2,5,2021,9,Bego,😭,23.2,False
1580,2021-05-02,2,5,2021,9,Bego,😭,23.5,True
1581,2021-05-02,2,5,2021,9,Bego,😭,24.7,False
1582,2021-05-02,2,5,2021,9,Bego,😭,25.6,False
1583,2021-05-02,2,5,2021,9,Bego,😭,26.0,False
1584,2021-05-02,2,5,2021,9,Bego,😭,26.2,False
1585,2021-05-02,2,5,2021,9,Bego,😭,25.3,False
1586,2021-05-02,2,5,2021,9,Bego,😭,23.9,True
1587,2021-05-02,2,5,2021,9,Bego,😭,23.4,True
1588,2021-05-02,2,5,2021,9,Bego,😭,24.1,True
1589,2021-05-02,2,5,2021,9,Bego,😭,23.6,True
1590,2021-05-02,2,5,2021,9,Bego,😭,23.8,False
1591,2021-05-02,2,5,2021,9,Bego,😭,22.3,False
1592,2021-05-02,2,5,2021,9,Bego,😭,20.7,True
1593,2021-05-02,2,5,2021,9,Bego,😭,21.2,False
1594,2021-05-02,2,5,2021,9,Bego,😭,21.9,False
1595,2021-05-02,2,5,2021,9,Bego,😭,22.6,False
1596,2021-05-02,2,5,2021,9,Bego,😭,23.1,False
1597,2021-05-02,2,5,2021,9,Bego,😭,23.3,False
1598,2021-05-02,2,5,2021,9,Bego,😭,23.0,False
1599,2021-05-02,2,5,2021,9,Bego,😭,22.7,False
1600,2021-05-02,2,5,2021,9,Bego,😭,23.6,False
1601,2021-05-02,2,5,2021,9,Bego,😭,24.2,False
1602,2021-05-02,2,5,2021,9,Bego,❤,16.6,True
1603,2021-05-02,2,5,2021,9,Bego,❤,16.5,False
1604,2021-05-02,2,5,2021,9,Bego,❤,17.3,False
1605,2021-05-02,2,5,2021,9,Bego,❤,17.1,False
1606,2021-05-02,2,5,2021,9,Bego,❤,15.8,True
1607,2021-05-02,2,5,2021,9,Bego,❤,17.8,True
1608,2021-05-02,2,5,2021,9,Bego,❤,16.4,False
1609,2021-05-02,2,5,2021,9,Bego,❤,17.2,False
1610,2021-05-02,2,5,2021,9,Bego,❤,18.3,True
1611,2021-05-02,2,5,2021,9,Bego,❤,19.7,False
1612,2021-05-02,2,5,2021,9,Bego,❤,20.5,False
1613,2021-05-02,2,5,2021,9,Bego,❤,20.4,True
1614,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1615,2021-05-02,2,5,2021,9,Bego,❤,19.9,False
1616,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1617,2021-05-02,2,5,2021,9,Bego,❤,20.9,False
1618,2021-05-02,2,5,2021,9,Bego,❤,21.1,False
1619,2021-05-02,2,5,2021,9,Bego,❤,20.8,False
1620,2021-05-02,2,5,2021,9,Bego,❤,20.6,True
1621,2021-05-02,2,5,2021,9,Bego,❤,20.6,False
1622,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1623,2021-05-02,2,5,2021,9,Bego,❤,22.5,False
1624,2021-05-02,2,5,2021,9,Bego,❤,23.2,False
1625,2021-05-02,2,5,2021,9,Bego,❤,23.5,True
1626,2021-05-02,2,5,2021,9,Bego,❤,24.7,False
1627,2021-05-02,2,5,2021,9,Bego,❤,25.6,False
1628,2021-05-02,2,5,2021,9,Bego,❤,26.0,False
1629,2021-05-02,2,5,2021,9,Bego,❤,26.2,False
1630,2021-05-02,2,5,2021,9,Bego,❤,25.3,False
1631,2021-05-02,2,5,2021,9,Bego,❤,23.9,True
1632,2021-05-02,2,5,2021,9,Bego,❤,23.4,True
1633,2021-05-02,2,5,2021,9,Bego,❤,24.1,True
1634,2021-05-02,2,5,2021,9,Bego,❤,23.6,True
1635,2021-05-02,2,5,2021,9,Bego,❤,23.8,False
1636,2021-05-02,2,5,2021,9,Bego,❤,22.3,False
1637,2021-05-02,2,5,2021,9,Bego,❤,20.7,True
1638,2021-05-02,2,5,2021,9,Bego,❤,21.2,False
1639,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1640,2021-05-02,2,5,2021,9,Bego,❤,22.6,False
1641,2021-05-02,2,5,2021,9,Bego,❤,23.1,False
1642,2021-05-02,2,5,2021,9,Bego,❤,23.3,False
1643,2021-05-02,2,5,2021,9,Bego,❤,23.0,False
1644,2021-05-02,2,5,2021,9,Bego,❤,22.7,False
1645,2021-05-02,2,5,2021,9,Bego,❤,23.6,False
1646,2021-05-02,2,5,2021,9,Bego,❤,24.2,False
1647,2021-05-02,2,5,2021,9,Bego,❤,16.6,True
1648,2021-05-02,2,5,2021,9,Bego,❤,16.5,False
1649,2021-05-02,2,5,2021,9,Bego,❤,17.3,False
1650,2021-05-02,2,5,2021,9,Bego,❤,17.1,False
1651,2021-05-02,2,5,2021,9,Bego,❤,15.8,True
1652,2021-05-02,2,5,2021,9,Bego,❤,17.8,True
1653,2021-05-02,2,5,2021,9,Bego,❤,16.4,False
1654,2021-05-02,2,5,2021,9,Bego,❤,17.2,False
1655,2021-05-02,2,5,2021,9,Bego,❤,18.3,True
1656,2021-05-02,2,5,2021,9,Bego,❤,19.7,False
1657,2021-05-02,2,5,2021,9,Bego,❤,20.5,False
1658,2021-05-02,2,5,2021,9,Bego,❤,20.4,True
1659,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1660,2021-05-02,2,5,2021,9,Bego,❤,19.9,False
1661,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1662,2021-05-02,2,5,2021,9,Bego,❤,20.9,False
1663,2021-05-02,2,5,2021,9,Bego,❤,21.1,False
1664,2021-05-02,2,5,2021,9,Bego,❤,20.8,False
1665,2021-05-02,2,5,2021,9,Bego,❤,20.6,True
1666,2021-05-02,2,5,2021,9,Bego,❤,20.6,False
1667,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1668,2021-05-02,2,5,2021,9,Bego,❤,22.5,False
1669,2021-05-02,2,5,2021,9,Bego,❤,23.2,False
1670,2021-05-02,2,5,2021,9,Bego,❤,23.5,True
1671,2021-05-02,2,5,2021,9,Bego,❤,24.7,False
1672,2021-05-02,2,5,2021,9,Bego,❤,25.6,False
1673,2021-05-02,2,5,2021,9,Bego,❤,26.0,False
1674,2021-05-02,2,5,2021,9,Bego,❤,26.2,False
1675,2021-05-02,2,5,2021,9,Bego,❤,25.3,False
1676,2021-05-02,2,5,2021,9,Bego,❤,23.9,True
1677,2021-05-02,2,5,2021,9,Bego,❤,23.4,True
1678,2021-05-02,2,5,2021,9,Bego,❤,24.1,True
1679,2021-05-02,2,5,2021,9,Bego,❤,23.6,True
1680,2021-05-02,2,5,2021,9,Bego,❤,23.8,False
1681,2021-05-02,2,5,2021,9,Bego,❤,22.3,False
1682,2021-05-02,2,5,2021,9,Bego,❤,20.7,True
1683,2021-05-02,2,5,2021,9,Bego,❤,21.2,False
1684,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1685,2021-05-02,2,5,2021,9,Bego,❤,22.6,False
1686,2021-05-02,2,5,2021,9,Bego,❤,23.1,False
1687,2021-05-02,2,5,2021,9,Bego,❤,23.3,False
1688,2021-05-02,2,5,2021,9,Bego,❤,23.0,False
1689,2021-05-02,2,5,2021,9,Bego,❤,22.7,False
1690,2021-05-02,2,5,2021,9,Bego,❤,23.6,False
1691,2021-05-02,2,5,2021,9,Bego,❤,24.2,False
1692,2021-05-02,2,5,2021,9,Bego,❤,16.6,True
1693,2021-05-02,2,5,2021,9,Bego,❤,16.5,False
1694,2021-05-02,2,5,2021,9,Bego,❤,17.3,False
1695,2021-05-02,2,5,2021,9,Bego,❤,17.1,False
1696,2021-05-02,2,5,2021,9,Bego,❤,15.8,True
1697,2021-05-02,2,5,2021,9,Bego,❤,17.8,True
1698,2021-05-02,2,5,2021,9,Bego,❤,16.4,False
1699,2021-05-02,2,5,2021,9,Bego,❤,17.2,False
1700,2021-05-02,2,5,2021,9,Bego,❤,18.3,True
1701,2021-05-02,2,5,2021,9,Bego,❤,19.7,False
1702,2021-05-02,2,5,2021,9,Bego,❤,20.5,False
1703,2021-05-02,2,5,2021,9,Bego,❤,20.4,True
1704,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1705,2021-05-02,2,5,2021,9,Bego,❤,19.9,False
1706,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1707,2021-05-02,2,5,2021,9,Bego,❤,20.9,False
1708,2021-05-02,2,5,2021,9,Bego,❤,21.1,False
1709,2021-05-02,2,5,2021,9,Bego,❤,20.8,False
1710,2021-05-02,2,5,2021,9,Bego,❤,20.6,True
1711,2021-05-02,2,5,2021,9,Bego,❤,20.6,False
1712,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1713,2021-05-02,2,5,2021,9,Bego,❤,22.5,False
1714,2021-05-02,2,5,2021,9,Bego,❤,23.2,False
1715,2021-05-02,2,5,2021,9,Bego,❤,23.5,True
1716,2021-05-02,2,5,2021,9,Bego,❤,24.7,False
1717,2021-05-02,2,5,2021,9,Bego,❤,25.6,False
1718,2021-05-02,2,5,2021,9,Bego,❤,26.0,False
1719,2021-05-02,2,5,2021,9,Bego,❤,26.2,False
1720,2021-05-02,2,5,2021,9,Bego,❤,25.3,False
1721,2021-05-02,2,5,2021,9,Bego,❤,23.9,True
1722,2021-05-02,2,5,2021,9,Bego,❤,23.4,True
1723,2021-05-02,2,5,2021,9,Bego,❤,24.1,True
1724,2021-05-02,2,5,2021,9,Bego,❤,23.6,True
1725,2021-05-02,2,5,2021,9,Bego,❤,23.8,False
1726,2021-05-02,2,5,2021,9,Bego,❤,22.3,False
1727,2021-05-02,2,5,2021,9,Bego,❤,20.7,True
1728,2021-05-02,2,5,2021,9,Bego,❤,21.2,False
1729,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1730,2021-05-02,2,5,2021,9,Bego,❤,22.6,False
1731,2021-05-02,2,5,2021,9,Bego,❤,23.1,False
1732,2021-05-02,2,5,2021,9,Bego,❤,23.3,False
1733,2021-05-02,2,5,2021,9,Bego,❤,23.0,False
1734,2021-05-02,2,5,2021,9,Bego,❤,22.7,False
1735,2021-05-02,2,5,2021,9,Bego,❤,23.6,False
1736,2021-05-02,2,5,2021,9,Bego,❤,24.2,False
1737,2021-05-02,2,5,2021,9,Bego,❤,16.6,True
1738,2021-05-02,2,5,2021,9,Bego,❤,16.5,False
1739,2021-05-02,2,5,2021,9,Bego,❤,17.3,False
1740,2021-05-02,2,5,2021,9,Bego,❤,17.1,False
1741,2021-05-02,2,5,2021,9,Bego,❤,15.8,True
1742,2021-05-02,2,5,2021,9,Bego,❤,17.8,True
1743,2021-05-02,2,5,2021,9,Bego,❤,16.4,False
1744,2021-05-02,2,5,2021,9,Bego,❤,17.2,False
1745,2021-05-02,2,5,2021,9,Bego,❤,18.3,True
1746,2021-05-02,2,5,2021,9,Bego,❤,19.7,False
1747,2021-05-02,2,5,2021,9,Bego,❤,20.5,False
1748,2021-05-02,2,5,2021,9,Bego,❤,20.4,True
1749,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1750,2021-05-02,2,5,2021,9,Bego,❤,19.9,False
1751,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1752,2021-05-02,2,5,2021,9,Bego,❤,20.9,False
1753,2021-05-02,2,5,2021,9,Bego,❤,21.1,False
1754,2021-05-02,2,5,2021,9,Bego,❤,20.8,False
1755,2021-05-02,2,5,2021,9,Bego,❤,20.6,True
1756,2021-05-02,2,5,2021,9,Bego,❤,20.6,False
1757,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1758,2021-05-02,2,5,2021,9,Bego,❤,22.5,False
1759,2021-05-02,2,5,2021,9,Bego,❤,23.2,False
1760,2021-05-02,2,5,2021,9,Bego,❤,23.5,True
1761,2021-05-02,2,5,2021,9,Bego,❤,24.7,False
1762,2021-05-02,2,5,2021,9,Bego,❤,25.6,False
1763,2021-05-02,2,5,2021,9,Bego,❤,26.0,False
1764,2021-05-02,2,5,2021,9,Bego,❤,26.2,False
1765,2021-05-02,2,5,2021,9,Bego,❤,25.3,False
1766,2021-05-02,2,5,2021,9,Bego,❤,23.9,True
1767,2021-05-02,2,5,2021,9,Bego,❤,23.4,True
1768,2021-05-02,2,5,2021,9,Bego,❤,24.1,True
1769,2021-05-02,2,5,2021,9,Bego,❤,23.6,True
1770,2021-05-02,2,5,2021,9,Bego,❤,23.8,False
1771,2021-05-02,2,5,2021,9,Bego,❤,22.3,False
1772,2021-05-02,2,5,2021,9,Bego,❤,20.7,True
1773,2021-05-02,2,5,2021,9,Bego,❤,21.2,False
1774,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1775,2021-05-02,2,5,2021,9,Bego,❤,22.6,False
1776,2021-05-02,2,5,2021,9,Bego,❤,23.1,False
1777,2021-05-02,2,5,2021,9,Bego,❤,23.3,False
1778,2021-05-02,2,5,2021,9,Bego,❤,23.0,False
1779,2021-05-02,2,5,2021,9,Bego,❤,22.7,False
1780,2021-05-02,2,5,2021,9,Bego,❤,23.6,False
1781,2021-05-02,2,5,2021,9,Bego,❤,24.2,False
1782,2021-05-02,2,5,2021,9,Bego,❤,16.6,True
1783,2021-05-02,2,5,2021,9,Bego,❤,16.5,False
1784,2021-05-02,2,5,2021,9,Bego,❤,17.3,False
1785,2021-05-02,2,5,2021,9,Bego,❤,17.1,False
1786,2021-05-02,2,5,2021,9,Bego,❤,15.8,True
1787,2021-05-02,2,5,2021,9,Bego,❤,17.8,True
1788,2021-05-02,2,5,2021,9,Bego,❤,16.4,False
1789,2021-05-02,2,5,2021,9,Bego,❤,17.2,False
1790,2021-05-02,2,5,2021,9,Bego,❤,18.3,True
1791,2021-05-02,2,5,2021,9,Bego,❤,19.7,False
1792,2021-05-02,2,5,2021,9,Bego,❤,20.5,False
1793,2021-05-02,2,5,2021,9,Bego,❤,20.4,True
1794,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1795,2021-05-02,2,5,2021,9,Bego,❤,19.9,False
1796,2021-05-02,2,5,2021,9,Bego,❤,20.4,False
1797,2021-05-02,2,5,2021,9,Bego,❤,20.9,False
1798,2021-05-02,2,5,2021,9,Bego,❤,21.1,False
1799,2021-05-02,2,5,2021,9,Bego,❤,20.8,False
1800,2021-05-02,2,5,2021,9,Bego,❤,20.6,True
1801,2021-05-02,2,5,2021,9,Bego,❤,20.6,False
1802,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1803,2021-05-02,2,5,2021,9,Bego,❤,22.5,False
1804,2021-05-02,2,5,2021,9,Bego,❤,23.2,False
1805,2021-05-02,2,5,2021,9,Bego,❤,23.5,True
1806,2021-05-02,2,5,2021,9,Bego,❤,24.7,False
1807,2021-05-02,2,5,2021,9,Bego,❤,25.6,False
1808,2021-05-02,2,5,2021,9,Bego,❤,26.0,False
1809,2021-05-02,2,5,2021,9,Bego,❤,26.2,False
1810,2021-05-02,2,5,2021,9,Bego,❤,25.3,False
1811,2021-05-02,2,5,2021,9,Bego,❤,23.9,True
1812,2021-05-02,2,5,2021,9,Bego,❤,23.4,True
1813,2021-05-02,2,5,2021,9,Bego,❤,24.1,True
1814,2021-05-02,2,5,2021,9,Bego,❤,23.6,True
1815,2021-05-02,2,5,2021,9,Bego,❤,23.8,False
1816,2021-05-02,2,5,2021,9,Bego,❤,22.3,False
1817,2021-05-02,2,5,2021,9,Bego,❤,20.7,True
1818,2021-05-02,2,5,2021,9,Bego,❤,21.2,False
1819,2021-05-02,2,5,2021,9,Bego,❤,21.9,False
1820,2021-05-02,2,5,2021,9,Bego,❤,22.6,False
1821,2021-05-02,2,5,2021,9,Bego,❤,23.1,False
1822,2021-05-02,2,5,2021,9,Bego,❤,23.3,False
1823,2021-05-02,2,5,2021,9,Bego,❤,23.0,False
1824,2021-05-02,2,5,2021,9,Bego,❤,22.7,False
1825,2021-05-02,2,5,2021,9,Bego,❤,23.6,False
1826,2021-05-02,2,5,2021,9,Bego,❤,24.2,False
1827,2021-05-02,2,5,2021,11,Bego,🥲,16.6,True
1828,2021-05-02,2,5,2021,11,Bego,🥲,16.5,False
1829,2021-05-02,2,5,2021,11,Bego,🥲,17.3,False
1830,2021-05-02,2,5,2021,11,Bego,🥲,17.1,False
1831,2021-05-02,2,5,2021,11,Bego,🥲,15.8,True
1832,2021-05-02,2,5,2021,11,Bego,🥲,17.8,True
1833,2021-05-02,2,5,2021,11,Bego,🥲,16.4,False
1834,2021-05-02,2,5,2021,11,Bego,🥲,17.2,False
1835,2021-05-02,2,5,2021,11,Bego,🥲,18.3,True
1836,2021-05-02,2,5,2021,11,Bego,🥲,19.7,False
1837,2021-05-02,2,5,2021,11,Bego,🥲,20.5,False
1838,2021-05-02,2,5,2021,11,Bego,🥲,20.4,True
1839,2021-05-02,2,5,2021,11,Bego,🥲,20.4,False
1840,2021-05-02,2,5,2021,11,Bego,🥲,19.9,False
1841,2021-05-02,2,5,2021,11,Bego,🥲,20.4,False
1842,2021-05-02,2,5,2021,11,Bego,🥲,20.9,False
1843,2021-05-02,2,5,2021,11,Bego,🥲,21.1,False
1844,2021-05-02,2,5,2021,11,Bego,🥲,20.8,False
1845,2021-05-02,2,5,2021,11,Bego,🥲,20.6,True
1846,2021-05-02,2,5,2021,11,Bego,🥲,20.6,False
1847,2021-05-02,2,5,2021,11,Bego,🥲,21.9,False
1848,2021-05-02,2,5,2021,11,Bego,🥲,22.5,False
1849,2021-05-02,2,5,2021,11,Bego,🥲,23.2,False
1850,2021-05-02,2,5,2021,11,Bego,🥲,23.5,True
1851,2021-05-02,2,5,2021,11,Bego,🥲,24.7,False
1852,2021-05-02,2,5,2021,11,Bego,🥲,25.6,False
1853,2021-05-02,2,5,2021,11,Bego,🥲,26.0,False
1854,2021-05-02,2,5,2021,11,Bego,🥲,26.2,False
1855,2021-05-02,2,5,2021,11,Bego,🥲,25.3,False
1856,2021-05-02,2,5,2021,11,Bego,🥲,23.9,True
1857,2021-05-02,2,5,2021,11,Bego,🥲,23.4,True
1858,2021-05-02,2,5,2021,11,Bego,🥲,24.1,True
1859,2021-05-02,2,5,2021,11,Bego,🥲,23.6,True
1860,2021-05-02,2,5,2021,11,Bego,🥲,23.8,False
1861,2021-05-02,2,5,2021,11,Bego,🥲,22.3,False
1862,2021-05-02,2,5,2021,11,Bego,🥲,20.7,True
1863,2021-05-02,2,5,2021,11,Bego,🥲,21.2,False
1864,2021-05-02,2,5,2021,11,Bego,🥲,21.9,False
1865,2021-05-02,2,5,2021,11,Bego,🥲,22.6,False
1866,2021-05-02,2,5,2021,11,Bego,🥲,23.1,False
1867,2021-05-02,2,5,2021,11,Bego,🥲,23.3,False
1868,2021-05-02,2,5,2021,11,Bego,🥲,23.0,False
1869,2021-05-02,2,5,2021,11,Bego,🥲,22.7,False
1870,2021-05-02,2,5,2021,11,Bego,🥲,23.6,False
1871,2021-05-02,2,5,2021,11,Bego,🥲,24.2,False
1872,2021-05-02,2,5,2021,11,Bego,🤭,16.6,True
1873,2021-05-02,2,5,2021,11,Bego,🤭,16.5,False
1874,2021-05-02,2,5,2021,11,Bego,🤭,17.3,False
1875,2021-05-02,2,5,2021,11,Bego,🤭,17.1,False
1876,2021-05-02,2,5,2021,11,Bego,🤭,15.8,True
1877,2021-05-02,2,5,2021,11,Bego,🤭,17.8,True
1878,2021-05-02,2,5,2021,11,Bego,🤭,16.4,False
1879,2021-05-02,2,5,2021,11,Bego,🤭,17.2,False
1880,2021-05-02,2,5,2021,11,Bego,🤭,18.3,True
1881,2021-05-02,2,5,2021,11,Bego,🤭,19.7,False
1882,2021-05-02,2,5,2021,11,Bego,🤭,20.5,False
1883,2021-05-02,2,5,2021,11,Bego,🤭,20.4,True
1884,2021-05-02,2,5,2021,11,Bego,🤭,20.4,False
1885,2021-05-02,2,5,2021,11,Bego,🤭,19.9,False
1886,2021-05-02,2,5,2021,11,Bego,🤭,20.4,False
1887,2021-05-02,2,5,2021,11,Bego,🤭,20.9,False
1888,2021-05-02,2,5,2021,11,Bego,🤭,21.1,False
1889,2021-05-02,2,5,2021,11,Bego,🤭,20.8,False
1890,2021-05-02,2,5,2021,11,Bego,🤭,20.6,True
1891,2021-05-02,2,5,2021,11,Bego,🤭,20.6,False
1892,2021-05-02,2,5,2021,11,Bego,🤭,21.9,False
1893,2021-05-02,2,5,2021,11,Bego,🤭,22.5,False
1894,2021-05-02,2,5,2021,11,Bego,🤭,23.2,False
1895,2021-05-02,2,5,2021,11,Bego,🤭,23.5,True
1896,2021-05-02,2,5,2021,11,Bego,🤭,24.7,False
1897,2021-05-02,2,5,2021,11,Bego,🤭,25.6,False
1898,2021-05-02,2,5,2021,11,Bego,🤭,26.0,False
1899,2021-05-02,2,5,2021,11,Bego,🤭,26.2,False
1900,2021-05-02,2,5,2021,11,Bego,🤭,25.3,False
1901,2021-05-02,2,5,2021,11,Bego,🤭,23.9,True
1902,2021-05-02,2,5,2021,11,Bego,🤭,23.4,True
1903,2021-05-02,2,5,2021,11,Bego,🤭,24.1,True
1904,2021-05-02,2,5,2021,11,Bego,🤭,23.6,True
1905,2021-05-02,2,5,2021,11,Bego,🤭,23.8,False
1906,2021-05-02,2,5,2021,11,Bego,🤭,22.3,False
1907,2021-05-02,2,5,2021,11,Bego,🤭,20.7,True
1908,2021-05-02,2,5,2021,11,Bego,🤭,21.2,False
1909,2021-05-02,2,5,2021,11,Bego,🤭,21.9,False
1910,2021-05-02,2,5,2021,11,Bego,🤭,22.6,False
1911,2021-05-02,2,5,2021,11,Bego,🤭,23.1,False
1912,2021-05-02,2,5,2021,11,Bego,🤭,23.3,False
1913,2021-05-02,2,5,2021,11,Bego,🤭,23.0,False
1914,2021-05-02,2,5,2021,11,Bego,🤭,22.7,False
1915,2021-05-02,2,5,2021,11,Bego,🤭,23.6,False
1916,2021-05-02,2,5,2021,11,Bego,🤭,24.2,False
1917,2021-05-02,2,5,2021,11,Bego,❤,16.6,True
1918,2021-05-02,2,5,2021,11,Bego,❤,16.5,False
1919,2021-05-02,2,5,2021,11,Bego,❤,17.3,False
1920,2021-05-02,2,5,2021,11,Bego,❤,17.1,False
1921,2021-05-02,2,5,2021,11,Bego,❤,15.8,True
1922,2021-05-02,2,5,2021,11,Bego,❤,17.8,True
1923,2021-05-02,2,5,2021,11,Bego,❤,16.4,False
1924,2021-05-02,2,5,2021,11,Bego,❤,17.2,False
1925,2021-05-02,2,5,2021,11,Bego,❤,18.3,True
1926,2021-05-02,2,5,2021,11,Bego,❤,19.7,False
1927,2021-05-02,2,5,2021,11,Bego,❤,20.5,False
1928,2021-05-02,2,5,2021,11,Bego,❤,20.4,True
1929,2021-05-02,2,5,2021,11,Bego,❤,20.4,False
1930,2021-05-02,2,5,2021,11,Bego,❤,19.9,False
1931,2021-05-02,2,5,2021,11,Bego,❤,20.4,False
1932,2021-05-02,2,5,2021,11,Bego,❤,20.9,False
1933,2021-05-02,2,5,2021,11,Bego,❤,21.1,False
1934,2021-05-02,2,5,2021,11,Bego,❤,20.8,False
1935,2021-05-02,2,5,2021,11,Bego,❤,20.6,True
1936,2021-05-02,2,5,2021,11,Bego,❤,20.6,False
1937,2021-05-02,2,5,2021,11,Bego,❤,21.9,False
1938,2021-05-02,2,5,2021,11,Bego,❤,22.5,False
1939,2021-05-02,2,5,2021,11,Bego,❤,23.2,False
1940,2021-05-02,2,5,2021,11,Bego,❤,23.5,True
1941,2021-05-02,2,5,2021,11,Bego,❤,24.7,False
1942,2021-05-02,2,5,2021,11,Bego,❤,25.6,False
1943,2021-05-02,2,5,2021,11,Bego,❤,26.0,False
1944,2021-05-02,2,5,2021,11,Bego,❤,26.2,False
1945,2021-05-02,2,5,2021,11,Bego,❤,25.3,False
1946,2021-05-02,2,5,2021,11,Bego,❤,23.9,True
1947,2021-05-02,2,5,2021,11,Bego,❤,23.4,True
1948,2021-05-02,2,5,2021,11,Bego,❤,24.1,True
1949,2021-05-02,2,5,2021,11,Bego,❤,23.6,True
1950,2021-05-02,2,5,2021,11,Bego,❤,23.8,False
1951,2021-05-02,2,5,2021,11,Bego,❤,22.3,False
1952,2021-05-02,2,5,2021,11,Bego,❤,20.7,True
1953,2021-05-02,2,5,2021,11,Bego,❤,21.2,False
1954,2021-05-02,2,5,2021,11,Bego,❤,21.9,False
1955,2021-05-02,2,5,2021,11,Bego,❤,22.6,False
1956,2021-05-02,2,5,2021,11,Bego,❤,23.1,False
1957,2021-05-02,2,5,2021,11,Bego,❤,23.3,False
1958,2021-05-02,2,5,2021,11,Bego,❤,23.0,False
1959,2021-05-02,2,5,2021,11,Bego,❤,22.7,False
1960,2021-05-02,2,5,2021,11,Bego,❤,23.6,False
1961,2021-05-02,2,5,2021,11,Bego,❤,24.2,False
1962,2021-05-02,2,5,2021,11,Bego,❤,16.6,True
1963,2021-05-02,2,5,2021,11,Bego,❤,16.5,False
1964,2021-05-02,2,5,2021,11,Bego,❤,17.3,False
1965,2021-05-02,2,5,2021,11,Bego,❤,17.1,False
1966,2021-05-02,2,5,2021,11,Bego,❤,15.8,True
1967,2021-05-02,2,5,2021,11,Bego,❤,17.8,True
1968,2021-05-02,2,5,2021,11,Bego,❤,16.4,False
1969,2021-05-02,2,5,2021,11,Bego,❤,17.2,False
1970,2021-05-02,2,5,2021,11,Bego,❤,18.3,True
1971,2021-05-02,2,5,2021,11,Bego,❤,19.7,False
1972,2021-05-02,2,5,2021,11,Bego,❤,20.5,False
1973,2021-05-02,2,5,2021,11,Bego,❤,20.4,True
1974,2021-05-02,2,5,2021,11,Bego,❤,20.4,False
